% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=LPC LPCNbCoeffs=3
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-nan,-nan,-nan
-2.038436e+00,1.264360e+00,-2.247814e-01
-1.455974e+00,2.630103e-01,1.950817e-01
-2.315166e+00,1.755449e+00,-4.390034e-01
-1.522558e+00,3.143035e-01,2.109129e-01
-1.402552e+00,1.638089e-01,2.416434e-01
-1.418086e+00,1.657990e-01,2.590314e-01
-1.321743e+00,7.788990e-02,2.518818e-01
-1.426804e+00,1.292725e-01,3.013657e-01
-1.324540e+00,5.847442e-02,2.703807e-01
-1.315437e+00,6.511398e-02,2.531843e-01
-1.369804e+00,8.298470e-02,2.885901e-01
-1.112553e+00,2.105579e-02,9.657698e-02
-1.372317e+00,9.034697e-02,2.837816e-01
-1.074095e+00,1.495110e-02,6.710679e-02
-1.383677e+00,9.865618e-02,2.861869e-01
-1.145483e+00,1.561326e-02,1.323015e-01
-1.289094e+00,5.521807e-02,2.354637e-01
-1.253729e+00,5.459438e-02,2.004428e-01
-1.068229e+00,1.840414e-03,7.031160e-02
-1.334811e+00,7.961431e-02,2.560527e-01
-1.066566e+00,1.221244e-02,5.801581e-02
-1.372377e+00,1.342138e-01,2.392045e-01
-1.177805e+00,2.988601e-02,1.496138e-01
-1.391027e+00,1.448468e-01,2.471805e-01
-1.207062e+00,3.719722e-02,1.716102e-01
-1.130943e+00,1.486012e-02,1.185051e-01
-1.438621e+00,1.533762e-01,2.861114e-01
-1.073262e+00,1.253171e-02,6.508221e-02
-1.519488e+00,3.147912e-01,2.055372e-01
-1.055659e+00,1.404274e-02,4.632082e-02
-1.361582e+00,1.542338e-01,2.083607e-01
-1.095409e+00,1.987112e-02,7.940242e-02
-1.353338e+00,2.095269e-01,1.450735e-01
-1.233835e+00,8.090470e-02,1.548125e-01
-1.518828e+00,3.703242e-01,1.498528e-01
-1.439787e+00,2.799472e-01,1.610117e-01
-1.191814e+00,9.535927e-02,9.949293e-02
-1.638103e+00,6.596005e-01,-2.025249e-02
-1.088967e+00,3.103082e-02,6.330530e-02
-1.585655e+00,4.836356e-01,1.029146e-01
-1.067743e+00,2.906744e-02,4.327192e-02
-1.558352e+00,3.987141e-01,1.605320e-01
-1.204944e+00,6.910221e-02,1.392043e-01
-1.561903e+00,3.747940e-01,1.899717e-01
-1.536921e+00,3.274977e-01,2.133518e-01
-1.541405e+00,3.277962e-01,2.200315e-01
-1.704790e+00,6.081185e-01,1.006821e-01
-1.372468e+00,1.689329e-01,2.100086e-01
-1.667067e+00,5.322843e-01,1.415785e-01
-1.388793e+00,1.496662e-01,2.500887e-01
-1.663088e+00,5.632192e-01,1.037286e-01
-1.422783e+00,2.414106e-01,1.853837e-01
-1.710537e+00,6.236756e-01,8.941021e-02
-1.409785e+00,1.901380e-01,2.229021e-01
-1.613424e+00,5.072529e-01,1.077218e-01
-1.343845e+00,1.972653e-01,1.489205e-01
-1.543659e+00,4.157378e-01,1.304957e-01
-1.480762e+00,2.998035e-01,1.836768e-01
-1.500970e+00,3.148215e-01,1.892493e-01
-1.540280e+00,3.236334e-01,2.185507e-01
-1.415070e+00,1.744051e-01,2.431967e-01
-1.709693e+00,5.859591e-01,1.251474e-01
-1.332226e+00,9.524639e-02,2.391949e-01
-1.641640e+00,4.401083e-01,2.024627e-01
-1.604006e+00,3.701756e-01,2.345935e-01
-1.193089e+00,4.155007e-02,1.536322e-01
-1.380755e+00,9.381603e-02,2.876927e-01
-1.191132e+00,2.327005e-02,1.689654e-01
-1.241678e+00,3.319542e-02,2.096218e-01
-1.406588e+00,1.087535e-01,2.986573e-01
-1.158610e+00,2.755696e-02,1.327818e-01
-1.123791e+00,1.957444e-02,1.063189e-01
-1.248917e+00,4.135852e-02,2.097389e-01
-1.152990e+00,2.759791e-02,1.284141e-01
-1.410488e+00,1.305716e-01,2.810504e-01
-1.189433e+00,2.834733e-02,1.634787e-01
-1.259869e+00,4.338563e-02,2.183318e-01
-1.135823e+00,1.836536e-02,1.204108e-01
-1.194210e+00,2.024131e-02,1.764045e-01
-1.215002e+00,2.519998e-02,1.918163e-01
-1.276397e+00,4.782830e-02,2.297373e-01
-1.367869e+00,1.084531e-01,2.603874e-01
-1.269539e+00,5.622822e-02,2.143180e-01
-1.451578e+00,1.487294e-01,3.036434e-01
-1.174737e+00,4.043153e-02,1.371726e-01
-1.341036e+00,1.028775e-01,2.398999e-01
-1.169595e+00,2.510515e-02,1.478082e-01
-1.260924e+00,8.137334e-02,1.823324e-01
-1.239720e+00,6.737228e-02,1.752286e-01
-1.480511e+00,2.275112e-01,2.551766e-01
-1.262125e+00,6.972908e-02,1.956446e-01
-1.173929e+00,3.712488e-02,1.405521e-01
-1.383116e+00,1.128694e-01,2.730067e-01
-1.148285e+00,1.865634e-02,1.337100e-01
-1.468868e+00,1.855791e-01,2.843041e-01
-1.283984e+00,5.414850e-02,2.310803e-01
-1.360973e+00,9.735002e-02,2.646572e-01
-1.204609e+00,3.745108e-02,1.687157e-01
-1.293892e+00,8.752875e-02,2.079032e-01
-1.233254e+00,6.993885e-02,1.660072e-01
-1.511651e+00,2.841804e-01,2.290971e-01
-1.361429e+00,1.438762e-01,2.198903e-01
-1.814403e+00,7.747353e-01,4.160829e-02
-1.674537e+00,5.101294e-01,1.683310e-01
-1.290884e+00,6.763592e-02,2.287015e-01
-1.673432e+00,5.015739e-01,1.744573e-01
-1.168033e+00,2.549693e-02,1.516920e-01
-1.473078e+00,1.747882e-01,3.015245e-01
-1.278316e+00,5.485402e-02,2.272391e-01
-1.181077e+00,4.138510e-02,1.438689e-01
-1.480710e+00,2.628683e-01,2.194318e-01
-1.195949e+00,6.141922e-02,1.373930e-01
-1.320927e+00,1.167492e-01,2.065433e-01
-1.341779e+00,1.033351e-01,2.411388e-01
-1.386599e+00,1.357516e-01,2.535193e-01
-1.193164e+00,3.322186e-02,1.632066e-01
-1.417500e+00,1.801325e-01,2.388387e-01
-1.159030e+00,2.448131e-02,1.393271e-01
-1.386104e+00,1.510016e-01,2.370503e-01
-1.243208e+00,5.332277e-02,1.933157e-01
-1.378848e+00,1.205515e-01,2.632476e-01
-1.317131e+00,9.153379e-02,2.294991e-01
-1.461856e+00,2.053401e-01,2.589559e-01
-1.103398e+00,1.772543e-02,9.164353e-02
-1.452751e+00,1.889779e-01,2.649867e-01
-1.123867e+00,1.357186e-02,1.131151e-01
-1.217940e+00,4.973745e-02,1.702340e-01
-1.289639e+00,7.513070e-02,2.158228e-01
-1.129525e+00,2.304932e-02,1.092932e-01
-1.197406e+00,4.944069e-02,1.503287e-01
-1.170605e+00,5.019866e-02,1.223980e-01
-1.330542e+00,9.370142e-02,2.379530e-01
-1.226373e+00,5.185305e-02,1.760978e-01
-1.123228e+00,4.704264e-02,7.858033e-02
-1.346710e+00,1.176620e-01,2.297927e-01
-1.121298e+00,2.605705e-02,9.696824e-02
-1.372061e+00,9.746548e-02,2.752728e-01
-1.108803e+00,2.935466e-02,8.116407e-02
-1.146472e+00,3.350839e-02,1.143525e-01
-1.140534e+00,3.094491e-02,1.111951e-01
-1.070247e+00,8.783580e-03,6.430438e-02
-1.289538e+00,6.007761e-02,2.303545e-01
-1.098646e+00,1.414576e-02,8.678412e-02
-1.410610e+00,1.945694e-01,2.167724e-01
-1.286732e+00,1.119478e-01,1.758535e-01
-1.078062e+00,2.399606e-02,5.702001e-02
-1.560699e+00,3.783765e-01,1.828319e-01
-1.036401e+00,8.096183e-03,3.220266e-02
-1.582770e+00,4.407124e-01,1.424417e-01
-1.069783e+00,9.268230e-03,6.282513e-02
-1.727098e+00,6.628232e-01,6.462415e-02
-1.288238e+00,1.169877e-01,1.720350e-01
-1.225761e+00,8.663174e-02,1.402318e-01
-1.595180e+00,4.722474e-01,1.234774e-01
-1.085175e+00,2.416413e-02,6.410170e-02
-1.442849e+00,2.684397e-01,1.758299e-01
-1.288050e+00,1.026519e-01,1.913358e-01
-1.766396e+00,7.372241e-01,3.366521e-02
-1.424457e+00,2.304611e-01,2.030104e-01
-2.322170e+00,1.758513e+00,-4.330226e-01
-1.473230e+00,2.163594e-01,2.632635e-01
-2.236031e+00,1.551040e+00,-3.131429e-01
-1.745417e+00,6.140933e-01,1.348323e-01
-1.395804e+00,1.114719e-01,2.874429e-01
-1.769085e+00,6.509294e-01,1.195394e-01
-1.143111e+00,3.408850e-02,1.127704e-01
-1.682223e+00,5.143106e-01,1.687915e-01
-1.119887e+00,1.529251e-02,1.077578e-01
-1.467998e+00,1.755378e-01,2.936496e-01
-1.097442e+00,1.420716e-02,8.820087e-02
-1.450401e+00,1.924582e-01,2.597010e-01
-1.153464e+00,3.404814e-02,1.254018e-01
-1.322448e+00,9.256934e-02,2.335843e-01
-1.369125e+00,1.338948e-01,2.377333e-01
-1.270177e+00,6.960727e-02,2.031258e-01
-1.424923e+00,1.847622e-01,2.422616e-01
-1.427357e+00,1.866354e-01,2.423043e-01
-1.527908e+00,2.862606e-01,2.430211e-01
-1.320975e+00,8.473822e-02,2.384367e-01
-1.363934e+00,8.710535e-02,2.778904e-01
-1.183038e+00,3.428335e-02,1.503238e-01
-1.333566e+00,7.105735e-02,2.638097e-01
-1.167958e+00,1.539014e-02,1.545515e-01
-1.478689e+00,1.802979e-01,2.990446e-01
-1.162477e+00,2.164525e-02,1.420213e-01
-1.151985e+00,9.020746e-03,1.444621e-01
-1.340712e+00,7.646395e-02,2.650675e-01
-1.100897e+00,8.030164e-03,9.528141e-02
-1.384168e+00,1.168489e-01,2.680409e-01
-1.098713e+00,2.058195e-02,8.058353e-02
-1.298528e+00,8.156662e-02,2.182891e-01
-1.247839e+00,4.418439e-02,2.060140e-01
-1.401524e+00,1.379675e-01,2.655447e-01
-1.197695e+00,7.435722e-02,1.264215e-01
-1.227427e+00,9.490688e-02,1.340737e-01
-1.219729e+00,7.850037e-02,1.429381e-01
-1.082076e+00,3.090532e-02,5.430717e-02
-1.412587e+00,1.969535e-01,2.164396e-01
-1.091226e+00,1.415571e-02,7.976669e-02
-1.453088e+00,2.285479e-01,2.254897e-01
-1.195597e+00,6.296764e-02,1.345016e-01
-1.444958e+00,2.780753e-01,1.677322e-01
-1.299484e+00,1.141885e-01,1.868729e-01
-1.153451e+00,4.218352e-02,1.135610e-01
-1.089163e+00,2.011363e-02,7.221338e-02
-1.155863e+00,4.201196e-02,1.156286e-01
-1.042238e+00,1.724686e-03,4.648198e-02
-1.241736e+00,7.541356e-02,1.674717e-01
-1.129192e+00,2.985700e-02,1.010429e-01
-1.104940e+00,3.096883e-02,7.831730e-02
-1.480089e+00,3.008525e-01,1.808114e-01
-1.308138e+00,1.375555e-01,1.756503e-01
-1.783411e+00,7.643397e-01,2.589254e-02
-1.817839e+00,8.246249e-01,-1.157287e-03
-1.801723e+00,7.737013e-01,3.375143e-02
-1.293709e+00,8.381218e-02,2.214995e-01
-1.677905e+00,5.276106e-01,1.546968e-01
-1.181206e+00,4.047937e-02,1.499222e-01
-1.638968e+00,4.791964e-01,1.623565e-01
-1.709210e+00,5.814322e-01,1.300990e-01
-1.486869e+00,2.509903e-01,2.389067e-01
-1.400574e+00,1.750580e-01,2.276025e-01
-1.392160e+00,1.965597e-01,1.972370e-01
-1.189372e+00,5.398899e-02,1.382464e-01
-1.350456e+00,2.078156e-01,1.448097e-01
-1.253710e+00,1.073451e-01,1.509668e-01
-1.407686e+00,1.586167e-01,2.517340e-01
-1.374540e+00,1.419333e-01,2.348721e-01
-1.570193e+00,3.783912e-01,1.938881e-01
-1.372358e+00,1.423974e-01,2.336855e-01
-1.452160e+00,2.136234e-01,2.439393e-01
-1.439336e+00,1.816199e-01,2.619934e-01
-1.481623e+00,2.108886e-01,2.738185e-01
-1.474051e+00,1.861702e-01,2.905843e-01
-1.569272e+00,3.015304e-01,2.688517e-01
-1.330253e+00,8.100377e-02,2.504576e-01
-1.282029e+00,5.867613e-02,2.250165e-01
-1.310939e+00,7.070288e-02,2.417342e-01
-1.028950e+00,5.104399e-03,3.411561e-02
-1.488676e+00,1.848364e-01,3.046442e-01
-1.049728e+00,8.014839e-03,4.798223e-02
-1.229235e+00,5.955276e-02,1.710004e-01
-1.267324e+00,4.554838e-02,2.229420e-01
-1.236119e+00,4.396220e-02,1.934853e-01
-1.163939e+00,2.106815e-02,1.443241e-01
-1.108911e+00,2.042384e-02,9.079476e-02
-1.148515e+00,2.920120e-02,1.209763e-01
-1.066173e+00,7.521046e-03,6.273472e-02
-1.300721e+00,6.810462e-02,2.336011e-01
-1.064105e+00,1.237494e-02,5.555282e-02
-1.380675e+00,1.782339e-01,2.033989e-01
-1.131386e+00,2.209541e-02,1.114743e-01
-1.231440e+00,6.647644e-02,1.664981e-01
-1.183553e+00,5.970054e-02,1.255600e-01
-1.153267e+00,4.903570e-02,1.066016e-01
-1.372153e+00,1.714324e-01,2.019766e-01
-1.117711e+00,3.415853e-02,8.710753e-02
-1.251820e+00,8.917505e-02,1.639862e-01
-1.118565e+00,3.607415e-02,8.566215e-02
-1.289367e+00,1.830778e-01,1.080228e-01
-1.197186e+00,1.101304e-01,8.903035e-02
-1.374851e+00,2.455355e-01,1.307693e-01
-1.617048e+00,6.672522e-01,-4.943602e-02
-1.347489e+00,3.211255e-01,2.755348e-02
-1.679222e+00,7.360359e-01,-5.611649e-02
-1.194221e+00,1.083730e-01,8.737705e-02
-1.328840e+00,1.553765e-01,1.743780e-01
-1.302667e+00,1.330933e-01,1.715532e-01
-1.191419e+00,5.362214e-02,1.437672e-01
-1.660945e+00,5.576902e-01,1.069059e-01
-1.325530e+00,1.125677e-01,2.224567e-01
-2.154137e+00,1.435619e+00,-2.778773e-01
-1.777404e+00,7.261244e-01,5.371484e-02
-2.067511e+00,1.258057e+00,-1.891417e-01
-1.894840e+00,8.995199e-01,-2.813639e-03
-1.294045e+00,5.456753e-02,2.420642e-01
-1.878508e+00,8.806070e-01,-1.095261e-03
-1.202658e+00,6.719848e-02,1.385767e-01
-1.682522e+00,6.041168e-01,7.953143e-02
-1.165393e+00,5.999980e-02,1.083902e-01
-1.497220e+00,3.958606e-01,1.035028e-01
-1.172335e+00,5.161160e-02,1.260573e-01
-1.615901e+00,4.399392e-01,1.776441e-01
-1.254870e+00,5.747857e-02,2.000645e-01
-1.386615e+00,1.290167e-01,2.595295e-01
-1.452189e+00,1.773941e-01,2.775536e-01
-1.419295e+00,1.548875e-01,2.710916e-01
-1.871515e+00,8.560048e-01,1.959537e-02
-1.830190e+00,7.754270e-01,5.742400e-02
-1.554605e+00,2.967005e-01,2.606746e-01
-1.243027e+00,3.027610e-02,2.150239e-01
-1.340809e+00,8.630266e-02,2.557926e-01
-1.158850e+00,2.841619e-02,1.327317e-01
-1.159245e+00,3.147962e-02,1.300407e-01
-1.313933e+00,8.871350e-02,2.270778e-01
-1.255834e+00,3.944237e-02,2.182317e-01
-2.062123e+00,1.208229e+00,-1.452703e-01
-1.264092e+00,6.719643e-02,1.992614e-01
-1.403594e+00,1.194385e-01,2.862705e-01
-1.219476e+00,3.431312e-02,1.880512e-01
-1.300032e+00,6.920216e-02,2.326519e-01
-1.261074e+00,6.973452e-02,1.942730e-01
-1.440946e+00,1.608475e-01,2.817018e-01
-1.313798e+00,7.047497e-02,2.452443e-01
-1.446169e+00,1.551778e-01,2.921439e-01
-1.307525e+00,6.793968e-02,2.411490e-01
-1.286671e+00,6.210776e-02,2.260197e-01
-1.205819e+00,3.726545e-02,1.700872e-01
-1.265138e+00,6.714453e-02,1.991974e-01
-1.156251e+00,3.432347e-02,1.236539e-01
-1.506005e+00,2.599250e-01,2.474240e-01
-1.358484e+00,1.351962e-01,2.255145e-01
-1.730925e+00,6.361693e-01,9.672246e-02
-1.403230e+00,1.643442e-01,2.436648e-01
-1.881137e+00,8.886003e-01,-2.789448e-03
-1.296282e+00,6.734148e-02,2.372902e-01
-1.527834e+00,2.273037e-01,3.046361e-01
-1.296219e+00,5.301164e-02,2.487770e-01
-1.440711e+00,1.221519e-01,3.220389e-01
-1.378688e+00,7.816053e-02,3.031457e-01
-1.495519e+00,1.972562e-01,3.003094e-01
-1.318015e+00,6.056289e-02,2.589299e-01
-1.298921e+00,7.161669e-02,2.287007e-01
-1.512073e+00,2.790991e-01,2.342249e-01
-1.378813e+00,1.276008e-01,2.530749e-01
-1.157751e+00,2.426376e-02,1.383661e-01
-1.437946e+00,1.787327e-01,2.621343e-01
-1.185391e+00,3.474374e-02,1.575760e-01
-1.345928e+00,1.097275e-01,2.411150e-01
-1.449181e+00,1.819100e-01,2.717269e-01
-1.444417e+00,1.997674e-01,2.500562e-01
-1.480515e+00,2.661636e-01,2.190454e-01
-1.677762e+00,5.555513e-01,1.263625e-01
-1.461910e+00,2.198364e-01,2.451404e-01
-1.367284e+00,1.400119e-01,2.295537e-01
-1.951244e+00,1.065510e+00,-1.131817e-01
-1.200862e+00,5.830434e-02,1.460657e-01
-1.456818e+00,2.552081e-01,2.040952e-01
-1.251413e+00,7.729085e-02,1.774974e-01
-1.249607e+00,8.803291e-02,1.646294e-01
-1.360006e+00,1.376126e-01,2.246322e-01
-1.314620e+00,9.444143e-02,2.234686e-01
-1.330616e+00,1.172914e-01,2.179853e-01
-1.179913e+00,3.319781e-02,1.506914e-01
-1.550054e+00,3.534591e-01,1.986220e-01
-1.104084e+00,1.521433e-02,9.686181e-02
-1.355221e+00,1.078731e-01,2.489794e-01
-1.199457e+00,3.205282e-02,1.700828e-01
-1.173690e+00,2.466953e-02,1.508729e-01
-1.735966e+00,6.039430e-01,1.327975e-01
-1.177946e+00,2.833445e-02,1.524395e-01
-1.298874e+00,7.347450e-02,2.267677e-01
-1.245767e+00,5.960645e-02,1.882845e-01
-1.258661e+00,7.350816e-02,1.876299e-01
-1.181167e+00,5.317783e-02,1.303830e-01
-1.267825e+00,9.442047e-02,1.751128e-01
-1.205990e+00,4.178259e-02,1.666749e-01
-1.128813e+00,2.138304e-02,1.106207e-01
-1.308735e+00,8.812307e-02,2.217175e-01
-1.083525e+00,1.316884e-02,7.287755e-02
-1.277815e+00,5.691569e-02,2.221735e-01
-1.106610e+00,1.992925e-02,8.933523e-02
-1.098641e+00,1.182730e-02,8.947356e-02
-1.161648e+00,2.174113e-02,1.417207e-01
-1.098934e+00,1.222081e-02,8.990422e-02
-1.485238e+00,2.461885e-01,2.404241e-01
-1.189074e+00,5.470532e-02,1.366755e-01
-1.330070e+00,1.020144e-01,2.298572e-01
-1.292300e+00,8.023827e-02,2.142977e-01
-1.137979e+00,2.896551e-02,1.138526e-01
-1.247882e+00,6.033411e-02,1.899802e-01
-1.223459e+00,4.859020e-02,1.779690e-01
-1.373288e+00,1.124021e-01,2.631481e-01
-1.442378e+00,1.864045e-01,2.578914e-01
-1.149365e+00,1.656334e-02,1.366350e-01
-1.330348e+00,6.170616e-02,2.694137e-01
-1.114917e+00,1.593588e-02,1.007941e-01
-1.338516e+00,1.082227e-01,2.313742e-01
-1.064122e+00,1.463620e-02,5.245518e-02
-1.304510e+00,7.266974e-02,2.323392e-01
-1.106996e+00,1.035186e-02,9.861634e-02
-1.461132e+00,1.999896e-01,2.624196e-01
-1.114189e+00,1.614472e-02,1.020598e-01
-1.527335e+00,2.895748e-01,2.385750e-01
-1.220441e+00,3.137086e-02,1.903648e-01
-1.575479e+00,3.215262e-01,2.546800e-01
-1.177366e+00,2.328071e-02,1.555128e-01
-1.219984e+00,2.190434e-02,1.989914e-01
-1.120468e+00,9.101957e-03,1.129041e-01
-1.106980e+00,1.438039e-02,9.411039e-02
-1.052802e+00,4.466980e-03,5.060019e-02
-1.141503e+00,1.403582e-02,1.281249e-01
-1.062802e+00,3.413940e-03,6.050369e-02
-1.341602e+00,5.405618e-02,2.879486e-01
-1.378392e+00,3.856778e-02,3.401520e-01
-1.231214e+00,1.659200e-02,2.150914e-01
-1.234294e+00,2.231146e-02,2.124039e-01
-1.034367e+00,1.757324e-03,3.403891e-02
-1.050203e+00,-2.080428e-03,5.313877e-02
-1.030812e+00,-8.457430e-06,3.211505e-02
-1.027762e+00,1.408197e-03,2.786254e-02
-1.051810e+00,4.184716e-03,4.883005e-02
-1.043275e+00,2.191555e-03,4.251572e-02
-1.086205e+00,7.657709e-04,8.636449e-02
-1.049962e+00,3.428295e-03,4.900193e-02
-1.071123e+00,5.266331e-03,6.764099e-02
-1.066890e+00,4.433011e-03,6.451635e-02
-1.344882e+00,6.156820e-02,2.843742e-01
-1.043156e+00,2.291462e-03,4.346623e-02
-1.043201e+00,2.911779e-03,4.177975e-02
-1.009654e+00,1.237321e-03,1.128480e-02
-1.075239e+00,1.515510e-03,7.428942e-02
-1.016165e+00,2.527546e-03,1.659116e-02
-1.095830e+00,2.437243e-03,9.396174e-02
-1.080459e+00,4.439517e-03,7.668019e-02
-1.173073e+00,1.167113e-02,1.618575e-01
-1.202480e+00,2.370716e-02,1.795914e-01
-1.206630e+00,1.779917e-02,1.895100e-01
-1.467155e+00,1.370607e-01,3.304540e-01
-1.114273e+00,4.917175e-03,1.108829e-01
-1.305230e+00,7.811800e-02,2.284113e-01
-1.236363e+00,3.254462e-02,2.045700e-01
-1.140090e+00,1.667893e-02,1.243737e-01
-1.072865e+00,9.537778e-03,6.498705e-02
-1.071460e+00,1.112015e-02,6.172399e-02
-1.061584e+00,8.923681e-03,5.418665e-02
-1.247563e+00,3.274995e-02,2.152843e-01
-1.054245e+00,3.597940e-03,5.224737e-02
-1.148511e+00,1.862089e-02,1.303761e-01
-1.034454e+00,7.549034e-03,2.928774e-02
-1.079657e+00,8.443438e-03,7.330064e-02
-1.033659e+00,6.703571e-03,3.113056e-02
-1.149813e+00,1.556689e-02,1.349164e-01
-1.044982e+00,6.727082e-04,4.588334e-02
