% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=AmplitudeModulation blockSize=30720 stepSize=15360
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.997998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.998584e+00,0.000000e+00,0.000000e+00,0.000000e+00
